transaction_id,customer_id,product_code,quantity,unit_price,discount,total_amount,transaction_date,customer_segment,region
3047,548,PROD_2296,19,378.85,0.127,1562.88,2025-09-03 18:28:20,Basic,West
3048,659,PROD_3832,17,320.3,0.097,1162.91,2025-10-01 18:28:20,Premium,South
3049,262,PROD_6871,16,464.56,0.144,1004.33,2025-06-26 18:28:20,Standard,East
3050,921,PROD_8275,19,291.79,0.264,1754.41,2025-01-19 18:28:20,Standard,North
3051,159,PROD_1223,18,73.57,0.292,245.06,2025-06-03 18:28:20,Premium,North
3052,265,PROD_5476,19,96.66,0.001,1981.6,2025-02-27 18:28:20,Basic,South
3053,468,PROD_8309,4,74.77,0.222,1710.72,2025-08-23 18:28:20,Basic,North
3054,202,PROD_3210,1,160.75,0.185,658.22,2025-04-25 18:28:20,Premium,East
3055,933,PROD_7693,4,195.95,0.298,908.64,2025-03-28 18:28:20,Basic,West
3056,155,PROD_5310,4,400.45,0.027,59.76,2025-02-11 18:28:20,Standard,East
3057,13,PROD_3688,9,103.71,0.243,1059.93,2025-04-14 18:28:20,Basic,Central
3058,297,PROD_7963,8,365.43,0.28,1099.96,2025-03-14 18:28:20,Premium,North
3059,896,PROD_2247,2,250.7,0.274,1853.89,2025-03-07 18:28:20,Premium,North
3060,834,PROD_3412,6,499.83,0.168,781.97,2025-05-01 18:28:20,Premium,East
3061,498,PROD_2817,11,390.53,0.098,1145.53,2025-10-14 18:28:20,Standard,South
3062,597,PROD_3697,4,484.79,0.192,1483.83,2024-11-14 18:28:20,Standard,East
3063,993,PROD_1876,14,177.75,0.092,1220.95,2025-04-24 18:28:20,Standard,West
3064,792,PROD_4340,9,70.29,0.124,320.79,2025-09-05 18:28:20,Premium,South
3065,245,PROD_9663,2,257.89,0.134,351.91,2025-01-10 18:28:20,Basic,North
3066,300,PROD_5116,1,70.88,0.091,285.3,2025-01-29 18:28:20,Standard,North
3067,362,PROD_4748,4,251.3,0.103,443.28,2025-03-12 18:28:20,Premium,South
3068,354,PROD_8843,12,142.27,0.002,663.38,2025-10-04 18:28:20,Premium,South
3069,828,PROD_6605,5,250.61,0.089,1481.94,2024-10-28 18:28:20,Standard,South
3070,521,PROD_4735,9,475.32,0.142,131.24,2025-08-26 18:28:20,Basic,North
3071,386,PROD_8046,4,151.63,0.052,1642.69,2025-04-01 18:28:20,Standard,North
3072,759,PROD_6664,16,496.78,0.242,532.3,2025-02-05 18:28:20,Basic,North
3073,312,PROD_7322,2,122.37,0.161,1230.71,2024-11-09 18:28:20,Premium,North
3074,414,PROD_9721,16,111.97,0.238,1110.01,2025-05-18 18:28:20,Premium,North
3075,278,PROD_1787,16,276.95,0.038,316.5,2025-06-03 18:28:20,Premium,East
3076,750,PROD_8556,11,422.6,0.246,581.72,2024-12-30 18:28:20,Basic,East
3077,715,PROD_6740,1,377.26,0.287,598.88,2024-10-30 18:28:20,Standard,East
3078,759,PROD_3765,15,364.53,0.106,1251.42,2025-07-14 18:28:20,Standard,South
3079,747,PROD_7037,4,148.49,0.085,1579.12,2025-07-02 18:28:20,Basic,North
3080,593,PROD_5337,18,21.03,0.194,1992.61,2025-05-22 18:28:20,Standard,East
3081,356,PROD_9422,17,89.26,0.191,200.84,2024-10-24 18:28:20,Basic,South
3082,525,PROD_3864,7,181.24,0.034,1877.95,2025-06-30 18:28:20,Standard,West
3083,839,PROD_6075,18,486.13,0.278,1127.44,2025-04-09 18:28:20,Standard,Central
3084,16,PROD_3095,13,460.69,0.144,719.97,2024-12-06 18:28:20,Basic,West
3085,993,PROD_3021,10,108.32,0.229,576.3,2024-11-21 18:28:20,Standard,West
3086,45,PROD_4810,1,365.56,0.108,425.99,2025-03-06 18:28:20,Premium,Central
3087,321,PROD_9248,2,293.72,0.078,1118.58,2024-12-24 18:28:20,Premium,South
3088,651,PROD_6313,17,34.42,0.033,1892.57,2025-01-23 18:28:20,Basic,Central
3089,326,PROD_5148,3,192.14,0.082,372.49,2025-04-30 18:28:20,Standard,South
3090,148,PROD_6931,17,248.18,0.298,877.97,2025-10-05 18:28:20,Basic,West
3091,355,PROD_5396,12,337.11,0.197,415.66,2025-05-25 18:28:20,Basic,Central
3092,236,PROD_1772,12,154.5,0.241,359.5,2025-05-02 18:28:20,Standard,West
3093,703,PROD_1515,10,467.57,0.288,1734.82,2025-10-06 18:28:20,Premium,Central
3094,613,PROD_8032,7,231.42,0.024,531.31,2024-11-18 18:28:20,Premium,Central
3095,105,PROD_5169,10,131.78,0.049,503.46,2025-04-26 18:28:20,Standard,North
3096,474,PROD_6005,18,165.05,0.278,1820.49,2025-03-19 18:28:20,Premium,East
3097,762,PROD_7019,6,378.42,0.169,778.22,2025-03-19 18:28:20,Basic,East
3098,396,PROD_5672,7,323.74,0.19,27.35,2024-10-17 18:28:20,Basic,West
3099,446,PROD_8654,17,373.67,0.128,1445.16,2024-12-23 18:28:20,Basic,West
3100,606,PROD_6546,12,153.25,0.244,1038.85,2025-06-19 18:28:20,Premium,West
3101,220,PROD_3386,17,170.16,0.155,1550.52,2025-02-08 18:28:20,Standard,North
3102,987,PROD_4224,18,204.39,0.248,1144.89,2025-04-22 18:28:20,Standard,North
3103,810,PROD_2256,14,102.41,0.298,709.02,2025-05-08 18:28:20,Basic,West
3104,851,PROD_2825,11,348.61,0.194,142.46,2025-09-21 18:28:20,Basic,North
3105,965,PROD_3292,2,171.38,0.159,1733.21,2025-08-06 18:28:20,Basic,Central
3106,442,PROD_4171,1,169.86,0.11,422.1,2024-10-15 18:28:20,Premium,Central
3107,645,PROD_3525,11,141.99,0.058,1942.98,2025-06-01 18:28:20,Standard,Central
3108,873,PROD_8331,2,231.89,0.197,499.21,2025-07-15 18:28:20,Standard,East
3109,667,PROD_5677,16,388.27,0.019,1655.8,2024-12-31 18:28:20,Premium,Central
3110,28,PROD_9802,3,419.45,0.287,1579.61,2025-03-06 18:28:20,Standard,East
3111,794,PROD_9048,1,404.21,0.194,930.87,2025-09-08 18:28:20,Basic,Central
3112,475,PROD_2390,8,314.38,0.288,809.39,2025-02-15 18:28:20,Standard,West
3113,628,PROD_8385,19,147.41,0.082,1409.49,2024-10-20 18:28:20,Standard,East
3114,305,PROD_8182,1,370.08,0.284,1061.82,2025-01-13 18:28:20,Premium,North
3115,746,PROD_7523,5,29.29,0.184,1267.6,2024-12-18 18:28:20,Standard,East
3116,405,PROD_4379,1,401.09,0.243,945.73,2025-07-21 18:28:20,Basic,South
3117,513,PROD_4979,11,392.31,0.054,1118.74,2025-04-28 18:28:20,Premium,East
3118,502,PROD_5808,9,338.3,0.15,386.41,2025-02-28 18:28:20,Premium,Central
3119,348,PROD_3725,5,57.98,0.171,120.24,2025-08-12 18:28:20,Premium,Central
3120,240,PROD_9016,2,498.7,0.118,718.29,2025-05-14 18:28:20,Basic,Central
3121,570,PROD_3780,13,380.64,0.076,937.07,2025-09-27 18:28:20,Standard,North
3122,847,PROD_1503,18,370.06,0.271,1813.0,2025-08-09 18:28:20,Premium,West
3123,695,PROD_4139,12,41.36,0.026,833.74,2025-04-28 18:28:20,Basic,East
3124,337,PROD_9829,14,205.37,0.046,873.5,2025-09-16 18:28:20,Basic,North
3125,26,PROD_7217,5,52.22,0.096,1352.91,2024-10-30 18:28:20,Basic,South
3126,980,PROD_3780,10,186.91,0.276,421.5,2025-06-13 18:28:20,Standard,East
3127,409,PROD_2192,2,289.54,0.169,1744.56,2025-01-12 18:28:20,Basic,Central
3128,77,PROD_8778,4,440.65,0.112,861.01,2025-05-02 18:28:20,Standard,North
3129,929,PROD_6793,12,148.64,0.121,1862.27,2024-10-18 18:28:20,Premium,North
3130,217,PROD_1206,11,315.47,0.251,549.82,2025-02-05 18:28:20,Premium,East
3131,328,PROD_9894,4,90.68,0.008,936.53,2025-03-09 18:28:20,Standard,North
3132,837,PROD_1995,11,183.44,0.003,1558.54,2025-07-18 18:28:20,Basic,North
3133,774,PROD_2102,9,474.15,0.014,1116.29,2025-04-05 18:28:20,Premium,North
3134,23,PROD_7341,10,376.34,0.141,1325.88,2025-05-13 18:28:20,Standard,East
3135,756,PROD_5045,6,277.44,0.174,568.59,2025-01-24 18:28:20,Basic,Central
3136,670,PROD_1683,15,133.33,0.187,663.63,2025-09-08 18:28:20,Premium,North
3137,718,PROD_5176,10,196.06,0.219,1020.15,2024-11-26 18:28:20,Standard,North
3138,310,PROD_6389,6,86.78,0.057,412.93,2025-03-18 18:28:20,Basic,West
3139,599,PROD_4184,1,183.2,0.079,261.35,2025-06-09 18:28:20,Basic,South
3140,267,PROD_1543,4,83.81,0.073,1689.17,2025-01-23 18:28:20,Basic,West
3141,415,PROD_7334,14,399.7,0.045,1551.96,2024-11-17 18:28:20,Standard,Central
3142,646,PROD_4760,8,49.57,0.073,1864.79,2025-05-20 18:28:20,Standard,West
3143,267,PROD_6324,11,102.81,0.184,1177.24,2024-12-25 18:28:20,Basic,East
3144,333,PROD_9934,15,348.67,0.11,846.33,2025-06-11 18:28:20,Basic,West
3145,780,PROD_9241,19,452.23,0.23,215.01,2025-03-20 18:28:20,Basic,East
3146,450,PROD_3372,8,482.65,0.161,1702.43,2025-01-01 18:28:20,Basic,West
3147,565,PROD_5370,13,419.65,0.064,917.96,2025-09-18 18:28:20,Basic,West
3148,611,PROD_4759,18,113.62,0.14,1126.66,2024-11-05 18:28:20,Basic,South
3149,247,PROD_6423,17,150.0,0.178,633.91,2025-03-31 18:28:20,Premium,East
3150,36,PROD_4760,6,436.67,0.26,1052.51,2025-07-06 18:28:20,Basic,Central
3151,401,PROD_6006,15,445.77,0.25,1565.69,2025-05-02 18:28:20,Standard,North
3152,28,PROD_1193,13,323.92,0.128,1427.4,2025-01-25 18:28:20,Standard,Central
3153,220,PROD_1585,18,163.68,0.194,1977.96,2025-04-18 18:28:20,Standard,West
3154,406,PROD_2701,11,119.79,0.089,996.34,2025-06-23 18:28:20,Standard,Central
3155,614,PROD_9432,13,427.62,0.19,1064.1,2025-10-05 18:28:20,Premium,West
3156,775,PROD_2132,1,110.57,0.274,114.92,2025-09-01 18:28:20,Premium,West
3157,271,PROD_7493,18,334.28,0.187,784.87,2025-10-03 18:28:20,Standard,North
3158,736,PROD_8217,5,484.3,0.091,1844.99,2025-09-04 18:28:20,Standard,South
3159,651,PROD_8768,6,355.59,0.193,707.45,2025-08-03 18:28:20,Standard,South
3160,792,PROD_9276,1,136.26,0.271,1534.56,2025-03-04 18:28:20,Standard,North
3161,511,PROD_5695,7,148.43,0.041,1955.42,2025-01-06 18:28:20,Standard,Central
3162,963,PROD_9424,4,55.52,0.145,262.43,2024-12-23 18:28:20,Premium,East
3163,286,PROD_2097,9,346.26,0.096,674.65,2025-04-04 18:28:20,Premium,North
3164,454,PROD_7962,15,264.03,0.072,954.0,2024-12-11 18:28:20,Premium,West
3165,762,PROD_6658,6,111.17,0.119,482.38,2025-04-27 18:28:20,Basic,South
3166,834,PROD_3822,17,121.56,0.118,34.75,2025-09-01 18:28:20,Standard,South
3167,317,PROD_5568,18,14.42,0.063,942.52,2024-12-06 18:28:20,Standard,Central
3168,590,PROD_5163,4,489.43,0.121,1077.87,2024-11-16 18:28:20,Basic,East
3169,297,PROD_5167,9,415.73,0.19,1254.61,2025-06-30 18:28:20,Standard,North
3170,338,PROD_6889,14,203.14,0.008,1656.16,2025-10-14 18:28:20,Basic,West
3171,307,PROD_5286,3,473.58,0.297,513.55,2025-05-17 18:28:20,Basic,West
3172,428,PROD_5290,1,341.79,0.089,131.46,2024-11-19 18:28:20,Basic,East
3173,351,PROD_8004,11,378.22,0.187,188.77,2025-01-30 18:28:20,Basic,Central
3174,511,PROD_1876,1,343.18,0.085,999.84,2025-04-09 18:28:20,Standard,East
3175,525,PROD_9711,12,380.86,0.118,1845.25,2025-07-31 18:28:20,Basic,Central
3176,858,PROD_4444,9,93.76,0.165,1964.6,2024-10-17 18:28:20,Standard,Central
3177,492,PROD_9766,5,285.58,0.184,418.05,2025-02-06 18:28:20,Basic,North
3178,908,PROD_6924,15,426.19,0.231,312.42,2025-02-21 18:28:20,Premium,North
3179,594,PROD_2080,18,19.58,0.238,713.41,2025-04-18 18:28:20,Standard,West
3180,9,PROD_8784,9,70.49,0.156,933.14,2025-01-19 18:28:20,Basic,South
3181,497,PROD_4562,13,130.36,0.023,1618.05,2025-04-05 18:28:20,Basic,Central
3182,725,PROD_8378,13,154.42,0.167,1551.47,2025-02-13 18:28:20,Basic,West
3183,560,PROD_2755,13,99.52,0.143,1846.11,2025-09-20 18:28:20,Premium,South
3184,561,PROD_1255,10,315.92,0.065,1717.62,2025-06-26 18:28:20,Standard,West
3185,821,PROD_6251,10,154.07,0.003,883.2,2025-03-30 18:28:20,Premium,Central
3186,440,PROD_4947,7,87.47,0.095,47.86,2025-04-30 18:28:20,Premium,South
3187,552,PROD_3020,5,453.85,0.078,480.81,2025-03-16 18:28:20,Premium,East
3188,875,PROD_3409,7,350.57,0.145,1224.01,2025-07-31 18:28:20,Standard,North
3189,792,PROD_9792,10,130.57,0.228,1007.97,2025-09-18 18:28:20,Premium,North
3190,738,PROD_8479,10,186.87,0.132,487.92,2025-07-07 18:28:20,Standard,South
3191,968,PROD_9230,13,372.98,0.285,271.88,2025-03-12 18:28:20,Standard,South
3192,108,PROD_9396,15,397.55,0.066,439.86,2025-06-26 18:28:20,Basic,Central
3193,245,PROD_5185,6,96.45,0.066,526.89,2025-06-07 18:28:20,Premium,South
3194,255,PROD_9828,12,468.92,0.181,1735.91,2025-05-12 18:28:20,Premium,North
3195,33,PROD_7324,19,394.78,0.269,1423.42,2024-10-31 18:28:20,Premium,Central
3196,23,PROD_7972,11,429.84,0.202,1109.14,2025-05-23 18:28:20,Standard,West
3197,845,PROD_9645,6,80.49,0.202,51.67,2025-06-28 18:28:20,Standard,North
3198,566,PROD_9429,1,80.25,0.242,1644.18,2024-11-27 18:28:20,Standard,East
3199,821,PROD_3539,2,159.63,0.201,1109.4,2024-12-14 18:28:20,Premium,Central
3200,49,PROD_1998,15,41.68,0.228,1258.41,2025-06-04 18:28:20,Standard,East
3201,462,PROD_6014,4,54.62,0.26,140.64,2025-03-22 18:28:20,Standard,South
3202,590,PROD_6152,5,80.17,0.002,1631.55,2025-01-27 18:28:20,Standard,West
3203,336,PROD_8884,15,359.09,0.266,1665.74,2024-12-12 18:28:20,Basic,South
3204,945,PROD_3176,11,24.81,0.065,1767.85,2025-04-04 18:28:20,Standard,North
3205,358,PROD_8853,10,50.79,0.274,1060.9,2025-06-11 18:28:20,Premium,West
3206,122,PROD_2714,17,472.65,0.08,794.15,2025-06-17 18:28:20,Standard,North
3207,444,PROD_5493,2,50.99,0.137,155.36,2025-08-22 18:28:20,Basic,West
3208,359,PROD_8363,10,273.36,0.28,395.83,2025-01-12 18:28:20,Standard,East
3209,602,PROD_3253,3,324.86,0.033,458.88,2025-09-08 18:28:20,Standard,North
3210,346,PROD_5158,19,479.71,0.224,134.75,2024-11-03 18:28:20,Basic,North
3211,193,PROD_7174,5,450.9,0.118,317.21,2025-07-29 18:28:20,Premium,South
3212,416,PROD_4810,3,225.93,0.007,1774.74,2025-07-06 18:28:20,Basic,Central
3213,377,PROD_1596,8,471.66,0.282,1095.35,2025-06-23 18:28:20,Standard,North
3214,463,PROD_2467,5,221.81,0.035,1531.34,2025-04-08 18:28:20,Standard,West
3215,756,PROD_9854,12,338.26,0.232,557.3,2025-03-03 18:28:20,Standard,South
3216,661,PROD_7247,14,137.21,0.115,277.85,2024-11-01 18:28:20,Standard,Central
3217,146,PROD_5139,7,321.96,0.243,752.78,2025-03-13 18:28:20,Premium,North
3218,478,PROD_3867,11,273.71,0.225,1588.04,2025-08-30 18:28:20,Standard,East
3219,828,PROD_5387,8,307.35,0.19,601.69,2025-02-12 18:28:20,Standard,South
3220,890,PROD_3165,5,344.5,0.282,417.02,2025-09-20 18:28:20,Basic,East
3221,653,PROD_4337,8,94.99,0.03,54.57,2025-02-27 18:28:20,Premium,West
3222,408,PROD_4709,12,157.62,0.24,1251.78,2025-06-24 18:28:20,Basic,South
3223,286,PROD_8365,15,370.76,0.201,877.29,2025-08-12 18:28:20,Standard,South
3224,898,PROD_3666,19,90.27,0.094,524.93,2025-02-28 18:28:20,Standard,South
3225,851,PROD_9543,16,178.68,0.164,1044.31,2025-05-13 18:28:20,Standard,Central
3226,111,PROD_4857,14,336.57,0.193,1404.24,2025-05-24 18:28:20,Premium,Central
3227,620,PROD_4903,7,469.45,0.221,502.46,2025-04-15 18:28:20,Standard,North
3228,879,PROD_2690,8,46.9,0.056,1221.45,2025-02-20 18:28:20,Basic,East
3229,793,PROD_3473,7,263.11,0.031,527.7,2025-02-20 18:28:20,Basic,North
3230,50,PROD_2846,18,50.13,0.031,1973.46,2025-03-09 18:28:20,Premium,East
3231,14,PROD_9191,6,195.77,0.088,1467.46,2025-07-18 18:28:20,Standard,North
3232,134,PROD_1492,19,95.94,0.046,1209.29,2024-11-03 18:28:20,Standard,South
3233,588,PROD_7420,4,328.22,0.161,352.94,2025-03-17 18:28:20,Standard,South
3234,596,PROD_3574,3,381.34,0.131,1176.92,2025-08-06 18:28:20,Premium,East
3235,343,PROD_4442,17,131.2,0.268,1602.91,2025-03-30 18:28:20,Premium,South
3236,670,PROD_3824,19,359.31,0.215,1476.84,2025-06-11 18:28:20,Standard,North
3237,286,PROD_9471,15,228.94,0.062,1558.27,2025-03-28 18:28:20,Basic,Central
3238,934,PROD_9432,6,148.95,0.014,642.42,2025-03-01 18:28:20,Premium,West
3239,314,PROD_1808,12,266.47,0.213,663.24,2025-01-12 18:28:20,Premium,North
3240,606,PROD_4474,19,196.03,0.254,1082.38,2025-05-07 18:28:20,Basic,East
3241,297,PROD_3748,6,122.7,0.21,564.53,2024-10-23 18:28:20,Basic,South
3242,606,PROD_3387,11,380.85,0.193,234.9,2025-09-23 18:28:20,Standard,West
3243,569,PROD_2984,10,400.79,0.075,927.63,2025-01-27 18:28:20,Standard,West
3244,164,PROD_1733,16,402.15,0.148,13.83,2024-12-04 18:28:20,Standard,South
3245,832,PROD_2916,18,197.25,0.217,1523.91,2025-01-04 18:28:20,Standard,North
3246,497,PROD_1244,14,93.07,0.058,1501.88,2024-12-09 18:28:20,Premium,South
3247,610,PROD_4032,4,421.8,0.143,1108.31,2025-02-06 18:28:20,Basic,Central
3248,16,PROD_4768,12,171.34,0.035,1497.76,2025-02-03 18:28:20,Standard,East
3249,344,PROD_3879,8,376.55,0.159,1252.81,2025-06-01 18:28:20,Basic,South
3250,78,PROD_1034,7,410.55,0.172,1397.94,2025-02-03 18:28:20,Standard,North
3251,346,PROD_1266,9,386.39,0.161,138.67,2025-04-06 18:28:20,Basic,Central
3252,72,PROD_2032,17,201.0,0.141,1763.72,2024-12-05 18:28:20,Standard,Central
3253,270,PROD_9552,10,469.63,0.176,1291.42,2025-05-28 18:28:20,Basic,North
3254,287,PROD_7323,3,333.48,0.299,1225.16,2024-10-29 18:28:20,Standard,East
3255,66,PROD_8558,8,292.12,0.187,780.61,2025-05-21 18:28:20,Premium,West
3256,880,PROD_8110,14,351.98,0.226,65.99,2024-11-16 18:28:20,Standard,Central
3257,68,PROD_7216,7,31.92,0.058,1803.91,2025-06-14 18:28:20,Basic,North
3258,193,PROD_2877,16,201.35,0.159,1971.47,2025-05-21 18:28:20,Standard,Central
3259,55,PROD_1742,18,441.8,0.002,1617.5,2025-01-30 18:28:20,Premium,West
3260,980,PROD_1488,11,88.93,0.009,1830.93,2024-10-15 18:28:20,Premium,North
3261,379,PROD_9321,6,213.06,0.097,250.71,2025-04-26 18:28:20,Standard,Central
3262,974,PROD_8878,14,208.57,0.14,266.06,2025-08-05 18:28:20,Basic,North
3263,168,PROD_7328,13,184.46,0.173,1760.42,2024-12-18 18:28:20,Basic,North
3264,409,PROD_2993,4,285.55,0.266,124.44,2025-04-16 18:28:20,Basic,West
3265,508,PROD_1183,11,498.14,0.232,195.48,2025-07-09 18:28:20,Basic,North
3266,537,PROD_9974,18,135.37,0.09,1635.53,2025-02-28 18:28:20,Premium,East
3267,643,PROD_2369,1,355.43,0.223,1118.38,2025-02-21 18:28:20,Premium,Central
3268,837,PROD_5841,12,381.42,0.165,789.54,2025-06-07 18:28:20,Standard,South
3269,102,PROD_4102,18,296.4,0.234,1111.36,2025-09-30 18:28:20,Basic,East
3270,886,PROD_7105,7,57.76,0.123,1758.71,2025-06-14 18:28:20,Standard,East
3271,794,PROD_7286,12,290.46,0.028,1516.69,2025-02-13 18:28:20,Premium,North
3272,808,PROD_2522,1,477.2,0.186,1386.3,2025-03-29 18:28:20,Standard,East
3273,806,PROD_5731,4,177.61,0.167,1954.0,2025-02-18 18:28:20,Standard,East
3274,422,PROD_2011,18,323.45,0.286,1047.4,2025-03-14 18:28:20,Basic,East
3275,964,PROD_4854,15,480.1,0.049,22.58,2025-01-02 18:28:20,Premium,North
3276,775,PROD_5740,3,401.02,0.197,863.78,2025-02-13 18:28:20,Premium,East
3277,478,PROD_6231,7,347.27,0.142,202.18,2025-05-23 18:28:20,Standard,South
3278,926,PROD_4997,6,485.86,0.114,241.74,2025-10-02 18:28:20,Premium,East
3279,120,PROD_2393,15,93.59,0.238,517.25,2025-06-01 18:28:20,Basic,North
3280,915,PROD_9361,15,388.65,0.243,768.92,2025-07-30 18:28:20,Standard,North
3281,743,PROD_1776,6,209.35,0.214,968.38,2025-10-03 18:28:20,Premium,West
3282,291,PROD_8906,8,186.61,0.025,347.94,2025-02-11 18:28:20,Basic,West
3283,488,PROD_5527,8,265.13,0.104,630.32,2025-03-13 18:28:20,Premium,South
3284,161,PROD_7899,1,26.54,0.014,560.31,2025-02-17 18:28:20,Basic,Central
3285,673,PROD_3265,13,163.14,0.103,736.84,2025-04-16 18:28:20,Standard,West
3286,78,PROD_4194,13,91.45,0.194,224.9,2025-09-03 18:28:20,Basic,East
3287,38,PROD_6158,11,77.96,0.156,800.71,2025-05-10 18:28:20,Premium,North
3288,394,PROD_6068,4,175.3,0.211,1113.16,2024-12-13 18:28:20,Standard,West
3289,441,PROD_7695,7,403.11,0.165,202.93,2025-03-01 18:28:20,Premium,North
3290,540,PROD_6183,12,108.54,0.167,1046.33,2025-04-18 18:28:20,Standard,East
3291,462,PROD_2600,13,270.39,0.153,1514.27,2025-07-04 18:28:20,Premium,North
3292,612,PROD_1571,12,376.84,0.109,26.4,2025-05-15 18:28:20,Standard,North
3293,294,PROD_1059,16,128.08,0.134,104.58,2025-08-30 18:28:20,Standard,West
3294,400,PROD_4253,6,462.86,0.034,938.28,2025-09-06 18:28:20,Basic,North
3295,636,PROD_1276,14,434.58,0.25,1746.83,2025-05-05 18:28:20,Standard,East
3296,917,PROD_8488,19,133.08,0.267,1995.6,2025-02-15 18:28:20,Standard,South
3297,92,PROD_7623,16,494.92,0.23,195.85,2025-06-30 18:28:20,Basic,North
3298,767,PROD_3988,4,337.89,0.175,46.5,2024-11-15 18:28:20,Standard,North
3299,609,PROD_1057,5,150.19,0.171,465.25,2025-06-30 18:28:20,Premium,East
3300,6,PROD_7063,9,343.71,0.141,940.27,2025-09-14 18:28:20,Basic,Central
3301,681,PROD_5570,3,336.46,0.069,1147.87,2024-11-30 18:28:20,Basic,East
3302,895,PROD_6397,10,307.03,0.115,1947.23,2024-12-17 18:28:20,Standard,West
3303,271,PROD_7212,17,358.73,0.297,1778.04,2025-09-15 18:28:20,Basic,West
3304,620,PROD_8168,19,141.47,0.044,1128.58,2025-09-28 18:28:20,Premium,South
3305,899,PROD_2221,10,489.7,0.163,729.81,2024-11-19 18:28:20,Standard,North
3306,811,PROD_6429,12,430.37,0.26,649.38,2025-09-21 18:28:20,Standard,South
3307,559,PROD_1320,7,375.41,0.136,1149.52,2024-12-26 18:28:20,Standard,South
3308,99,PROD_1754,18,22.89,0.182,1445.49,2025-05-25 18:28:20,Premium,North
3309,526,PROD_8141,19,299.29,0.248,968.51,2025-09-27 18:28:20,Premium,North
3310,194,PROD_8091,15,356.18,0.164,615.75,2025-03-19 18:28:20,Premium,East
3311,157,PROD_7388,7,428.51,0.219,1230.2,2025-04-07 18:28:20,Basic,South
3312,900,PROD_7915,12,473.62,0.104,1120.3,2025-03-25 18:28:20,Basic,South
3313,666,PROD_5401,7,458.77,0.22,860.46,2025-04-15 18:28:20,Standard,West
3314,115,PROD_2507,10,208.96,0.012,1499.23,2025-01-28 18:28:20,Standard,South
3315,396,PROD_2209,10,449.29,0.046,571.62,2025-07-30 18:28:20,Standard,East
3316,770,PROD_1213,5,10.37,0.191,975.0,2025-06-13 18:28:20,Basic,Central
3317,657,PROD_7438,18,182.22,0.135,1881.28,2025-05-19 18:28:20,Premium,South
3318,803,PROD_7077,9,65.8,0.249,1448.43,2025-06-02 18:28:20,Premium,East
3319,522,PROD_5900,16,442.7,0.103,782.06,2025-04-22 18:28:20,Standard,East
3320,880,PROD_2417,7,464.71,0.23,1096.89,2025-06-11 18:28:20,Premium,Central
3321,214,PROD_2479,10,135.44,0.042,816.91,2025-01-19 18:28:20,Basic,East
3322,745,PROD_4683,5,189.98,0.279,233.97,2025-04-27 18:28:20,Premium,West
3323,683,PROD_5623,7,492.1,0.126,676.53,2024-11-13 18:28:20,Standard,Central
3324,533,PROD_1025,5,287.37,0.069,1722.28,2024-11-12 18:28:20,Standard,West
3325,15,PROD_8323,15,253.56,0.237,927.79,2025-03-12 18:28:20,Premium,South
3326,419,PROD_9874,19,255.21,0.284,1173.43,2025-04-10 18:28:20,Standard,South
3327,368,PROD_6307,10,351.13,0.275,371.08,2025-06-11 18:28:20,Standard,East
3328,638,PROD_2647,8,477.73,0.071,718.9,2025-04-22 18:28:20,Basic,East
3329,853,PROD_7534,9,189.64,0.202,1859.12,2025-07-14 18:28:20,Basic,Central
3330,853,PROD_5405,11,94.6,0.164,635.35,2025-07-04 18:28:20,Premium,South
3331,213,PROD_8691,2,100.66,0.218,508.62,2024-11-02 18:28:20,Standard,North
3332,700,PROD_1687,3,19.98,0.146,121.24,2025-08-09 18:28:20,Premium,East
3333,684,PROD_9565,13,282.15,0.141,203.49,2025-03-18 18:28:20,Basic,Central
3334,992,PROD_1246,11,465.27,0.265,1173.73,2025-03-08 18:28:20,Basic,East
3335,759,PROD_7017,10,359.41,0.261,1323.47,2025-09-28 18:28:20,Basic,Central
3336,5,PROD_4189,15,496.55,0.236,1286.75,2024-11-25 18:28:20,Premium,South
3337,231,PROD_8043,6,455.67,0.211,1084.26,2024-10-30 18:28:20,Basic,East
3338,201,PROD_7876,1,251.01,0.204,987.03,2024-11-05 18:28:20,Standard,East
3339,885,PROD_9982,14,248.41,0.017,153.56,2025-10-08 18:28:20,Basic,North
3340,402,PROD_4314,18,317.9,0.225,1682.98,2025-09-26 18:28:20,Premium,South
3341,149,PROD_5820,11,64.36,0.191,1031.03,2025-06-03 18:28:20,Basic,Central
